The MSE averaged over 5 different 80-20 splits is 0.01932360291346032

The parameters learnt for 5 different 80-20 splits are : 

0.4687179775725099	1.5244575966232787	1.94796882244097	1.608878663411275	1.1764576616823916	
0.3420561022724158	0.14835907411419935	-0.3482354234741223	0.1932991380068989	-0.1893627344211346	
-0.03395377109651576	-0.06283431648399995	-0.0171796751378277	-0.06845927097792698	-0.004463805696803824	
0.19985702244476777	0.18661489696156885	0.17801679377021284	0.20949319185193938	0.18584901599787562	
-0.015546814581358426	-0.03773418777260318	-0.05158966817214283	-0.03712312801038564	-0.035629900302287076	
0.01946337561060607	-0.002882657694327717	-0.0335074316382995	-0.016095738318671282	-0.008401756432496743	
0.08183714271802367	0.0831497887267234	0.0534474628413909	0.0707316002249907	0.03453868887451084	
0.06490816554399331	0.16550556504241465	0.18093064269183845	0.21535405031385485	0.0502973678871288	
-0.15812500233481686	-0.32427600779923527	-0.20075372512551581	-0.17016769201464932	-0.2053480092472908	
-0.06367922314972496	-0.2192945240518629	-0.27685468213745335	-0.24159055839900567	-0.08138222764807646	
0.06841918353698118	0.03253518920557409	0.055407357290679915	0.10146931501393253	0.14626740102295877	
-0.42060427194692807	-0.3635683545435491	0.13322316131114942	-0.34769502432598554	0.061081997216593464	
0.053367646130109025	0.03535944104885147	0.03662185541903551	0.052190394727142375	0.040454136943793184	
-0.30427702571769455	-0.1972706649282241	-0.21461157000921105	-0.11392749022967319	-0.22333457782257504	
-0.11440379242245535	-0.14157567162278872	-0.1505870090986478	-0.138257633283761	-0.2203177021200755	
0.042561616396420754	0.04286105202238534	0.048974260185104534	0.040936454019668195	0.032012075768583725	
-0.12994954996071906	-0.18651138816867263	-0.14367359942440838	-0.1494209754157323	-0.17036705622134463	
0.15931115185818578	0.10460951187002943	0.14916753453463905	0.1246136074394113	0.014862020544784027	
0.02030091084260044	-0.0014085028435244507	0.010775006445024715	0.029061614461446394	0.054957172549887634	
-0.1060314836045611	-0.09135953854996037	-0.0829818344750946	-0.09881196298557329	-0.09686071122647211	
0.41154530966948677	0.3867346369300808	0.3058649802479394	0.21754102184915425	0.2648311331416213	
0.07798084395068106	0.011007769449129512	0.05878961845363051	-0.03179650886551988	0.09446400737443017	
-0.36037372623551267	-0.29074729840863034	-0.32533501896941	-0.2924711118426959	-0.2929994051094855	
-0.03680915893696342	-0.02762912551934321	-0.03747877619236739	-0.014426578111576827	-0.028761830546821923	
-0.030423965779523	-0.04412630560411479	-0.045967400288956184	-0.05026796564873537	-0.04631929467383267	
0.014243380694169819	0.0049843473189468135	0.02029566129771107	0.02860863621017251	0.0284060081809884	
0.03672581353271346	0.04207960480642231	0.03872059513330301	0.04502888754633049	0.045158662186121745	
0.0470431781272376	0.03142691742794146	0.03169503754620884	0.04663346541092883	0.039249151974078134	
0.10211887126082075	0.06875905578770691	0.14538694719057865	0.275333311940976	0.13856637981301212	
-0.19443106864244064	-0.11875943968702884	-0.14437107166713603	-0.19318191202521584	-0.2051804188712565	
-0.0992139338802358	-0.11420713324165632	-0.15541979317249144	-0.10385419992966743	-0.10548065192850065	
0.06080560322062828	0.1193563017278434	0.1313714424562057	0.06560970334592814	0.10166859112783055	
0.0590146856486653	0.03809450343513099	0.08021295199325484	0.050021156487829455	0.12681749386300867	
0.018604176395240257	-0.00451420020038884	-0.0019332697752341144	-0.013448845374837592	0.03485284785399312	
0.26897919896723543	0.2592910089513032	0.2719118000341725	0.273805912013108	0.27662942051633266	
-0.0735695880442706	-0.0404673972667558	-0.05591195754542999	-0.07602725731336535	-0.07609564428503846	
